Voraussetzungen\nSie müssen Ihren Hund in folgenden Fällen von der Hundesteuer abmelden:\n* Ihr Hund ist gestorben.\n* Sie haben den Hund an eine andere Person abgegeben.\n* Sie haben den Hund ins Tierheim gebracht.\n* Sie ziehen aus München in eine andere Gemeinde um.;Ihr Hund ist gestorben?\nSie haben Ihren Hund abgegeben?\nSie ziehen mit Ihrem Hund aus München weg?\nDann müssen Sie Ihren Hund abmelden.\n\nSie müssen Ihren Hund innerhalb von 2 Wochen abmelden.\nZum Beispiel:\nIhr Hund ist am 1. Mai gestorben.\nDann müssen Sie Ihren Hund bis zum 14. Mai abmelden.\nDas sind 2 Wochen.\n\nSie müssen Ihren Hund bei der Stadt-Kämmerei abmelden.\nDie Stadt-Kämmerei gehört zur Stadt-Verwaltung.\nDie Stadt-Kämmerei ist zuständig für das Geld von der Stadt München.\n\nWas müssen Sie zur Abmeldung mitbringen?\n* Die Hunde-Marke von Ihrem Hund.\n* Eine Bestätigung vom Tier-Arzt.\n  Die Bestätigung brauchen Sie nur,\n  wenn Ihr Hund gestorben ist.\n* Eine Kopie von dem Abgabe-Vertrag.\n  Das brauchen Sie nur,\n  wenn Sie Ihren Hund verschenkt haben.\n  Oder wenn Sie ihn verkauft haben.\n* Den Einlieferungs-Schein von einem Tier-Heim.\n  Aber nur, wenn Sie Ihren Hund ins Tier-Heim abgegeben haben.\n* Eine Melde-Bescheinigung von Ihrem neuen Wohn-Ort.\n  Aber nur, wenn Sie mit Ihrem Hund aus München wegziehen.;;
"Benötigte Unterlagen\nSenden Sie uns das ausgefüllte Formular ""Abmeldung eines Hundes"" per E-Mail, Post oder Fax zu oder bringen es persönlich vorbei. Legen Sie der Abmeldung bitte folgende Unterlagen bei:\n\n* Tod des Hundes: Sterbebescheinigung, zum Beispiel Euthanasiebestätigung des Tierarztes\n* Abgabe des Hundes: Kopie des Abgabevertrages\n* Abgabe ins Tierheim: Einlieferungsschein vom Tierheim\n* Wegzug aus München: Meldebestätigung des neuen Wohnorts\n\nZur Abmeldung Ihres Hundes müssen Sie auch Ihre Hundesteuermarke zurückgeben. Sie können die Marke persönlich vorbeibringen oder uns per Post zusenden.";Ihr Hund ist gestorben?\nSie haben Ihren Hund abgegeben?\nSie ziehen mit Ihrem Hund aus München weg?\nDann müssen Sie Ihren Hund abmelden.\n\nSie müssen Ihren Hund innerhalb von 2 Wochen abmelden.\nZum Beispiel:\nIhr Hund ist am 1. Mai gestorben.\nDann müssen Sie Ihren Hund bis zum 14. Mai abmelden.\nDas sind 2 Wochen.\n\nSie müssen Ihren Hund bei der Stadt-Kämmerei abmelden.\nDie Stadt-Kämmerei gehört zur Stadt-Verwaltung.\nDie Stadt-Kämmerei ist zuständig für das Geld von der Stadt München.\n\nSie müssen das Formular für die Abmeldung von dem Hund ausfüllen.\nDrucken Sie das Formular aus.\nFüllen Sie das Formular aus.\nUnterschreiben Sie das Formular.\nDas Formular ist in Leichter Sprache.\nDas Formular ist in schwerer Sprache.;;
Bearbeitungszeit\nDie Hundesteuer wird für das Jahr der Abmeldung anteilig nach Monaten berechnet. Sie erhalten einen Bescheid, in dem noch zu zahlende oder überzahlte Beträge ausgewiesen werden. Bitte beachten Sie, dass zu Stoßzeiten die Bearbeitung Ihrer Abmeldung bis zu drei Monate dauern kann.;Bearbeitungs-Zeit\nDie Stadt-Kämmerei braucht Zeit, um Ihre Hunde-Steuer-Abmeldung zu bearbeiten.\nDie Stadt-Kämmerei schickt Ihnen einen Brief.\nIn dem Brief steht:\nWie viel Hunde-Steuer Sie zurück bekommen.\nOder:\nWie viel Hunde-Steuer Sie noch zahlen müssen.\nEs kann 3 Monate dauern, bis Sie von der Stadt-Kämmerei einen Brief bekommen.;;
Personalausweis;Sie müssen Ihre erste Übersetzung erneut kontrollieren und dabei auf folgende Punkte speziell achten:\n\n* Sie entfernen alle mehrfachen identischen Wiederholungen eines Satzes!\n* Sie beschränken die Übersetzung auf das wesentliche und kürzen diese, falls sinnlos Text-Patterns oder Beispiele wiederholt werden, die keine wesentlich neuen Informationen beitragen!\n* Sie stellen sicher, dass die Übersetzung nicht mehr als drei Beispiele bzw. Bullet Points je zu erklärendem Begriff enthält!\n* Sie geben auf keinen Fall die Regeln zur Übersetzung direkt aus!\n* Sie übersetzen erneut, falls der ursprüngliche Text mit der Übersetzung identisch ist!\n* Sie erfinden keine Informationen dazu, die nicht im Aussgangstext stehen!;;
Deutsche Staatsbürger*innen sind verpflichtet, einen gültigen Personalausweis (oder Reisepass) zu besitzen, sobald sie 16 Jahre alt sind.;Personal-Ausweis beantragen\n\nSie wohnen in München?\nSie sind Deutscher?\nDann müssen Sie einen Personal-Ausweis haben.\nWenn Sie 16 Jahre alt werden.\nDas nennt man Personal-Ausweis-Pflicht.\nEs gibt eine Ausnahme:\nWenn Sie schon einen Reise-Pass haben.\nDann müssen Sie keinen Personal-Ausweis haben.\n\nWas ist ein Personal-Ausweis?\n\nEin Personal-Ausweis ist ein Ausweis-Dokument.\nDer Personal-Ausweis sieht aus wie eine Plastik-Karte.\nAuf dem Personal-Ausweis steht:\n\n* der Vor-Name\n* der Nach-Name\n* das Geburts-Datum\n* der Geburts-Ort\n* die Wohn-Adresse\n* die Augen-Farbe\n* die Körper-Größe\n* wie lange der Personal-Ausweis gültig ist.\n\nAuf den Personal-Ausweis kommt ein Pass-Bild.\n\nIm Personal-Ausweis ist ein Computer-Chip.\n\nDen Computer-Chip kann man nicht sehen.\nAuf dem Computer-Chip sind alle Informationen\nvon dem Personal-Ausweis gespeichert.;;
Im Personalausweis ist ein Computer-Chip.;Im Personal-Ausweis ist ein Computer-Chip.\n\nDen Computer-Chip kann man nicht sehen.\nAuf dem Computer-Chip sind alle Informationen\nvon dem Personal-Ausweis gespeichert.\nZum Beispiel:\n* Der Name von dem Besitzer.\n* Das Geburts-Datum von dem Besitzer.\n* Die Adresse von dem Besitzer.\n* Die Augen-Farbe von dem Besitzer.\n* Die Körper-Größe von dem Besitzer.\n* Das Pass-Bild von dem Personal-Ausweis.\n* Die Finger-Abdrücke von dem Besitzer.;;
Hilfsmittel für Menschen mit einer Sehbehinderung beim Personalausweis;Für den Personal-Ausweis gibt es einen Aufkleber mit Braille-Schrift.\nDas wird so ausgesprochen:\nBreil-Schrift.\nEin anderes Wort für Braille-Schrift ist Blinden-Schrift.\nDie Blinden-Schrift fühlt man mit den Fingern.\nAuf dem Aufkleber ist das Braille-Zeichen ad.\nDie Abkürzung ad bedeutet Ausweis-Dokument.\nDer Aufkleber kommt auf die Rück-Seite von dem Personal-Ausweis.\nMit dem Aufkleber kann man den Personal-Ausweis gut erkennen.\nDer Aufkleber ist kostenlos.\nHaben Sie eine Seh-Behinderung und\nwollen den Aufkleber auf Ihrem Personal-Ausweis haben?\nBitte sagen Sie das unseren Mitarbeitern.\nAm besten, wenn Sie den Personal-Ausweis beantragen.\nOder wenn Sie den Personal-Ausweis abholen.;;
Sie erhalten den Personalausweis im Scheckkartenformat. Darin sind die aufgedruckten Daten, das Passfoto und die Fingerabdrücke digital abgelegt.;Sie müssen den Personal-Ausweis im Bürger-Büro beantragen.\nSie müssen dafür selbst in ein Bürger-Büro gehen.\nEs gibt in München 6 Bürger-Büros.\nSie können sich eines aussuchen.\nDas Bürger-Büro braucht Ihre Unterschrift.\nSie brauchen vorher einen Termin im Bürger-Büro.\nKönnen Sie nicht gut lesen oder schreiben?\nDann hilft Ihnen ein Mitarbeiter\nvom Bürger-Büro bei dem Antrag.\nFür einen Personal-Ausweis werden Ihre Finger-Abdrücke gespeichert.\nSonst bekommen Sie keinen Personal-Ausweis.\n\nEs gibt in München 6 Bürger-Büros.\n\nInfos zu Adressen und Öffnungs-Zeiten\n\nInfos zur Termin-Vereinbarung\n\nWas müssen Sie mitbringen?\n\nSie müssen diese Dinge mitbringen:\n\nEinen anderen Ausweis.\nZum Beispiel:\nIhren alten Personal-Ausweis.\nWenn Sie einen haben.\nOder Ihren Reise-Pass.\nWenn Sie einen haben.\nWenn Sie keinen Ausweis oder Pass haben müssen Sie Ihre Geburts-Urkunde mitbringen.\nSie müssen ein aktuelles Foto mitbringen.;;
Benötigen Sie sofort einen Personalausweis, kann Ihnen ein vorläufiger Personalausweis ausgestellt werden. Dieser ist drei Monate gültig. Bitten bringen Sie hierfür zusätzlich ein biometrisches Lichtbild mit.;Sie brauchen Ihren Personal-Ausweis jetzt sofort?\nDann können Sie einen vorläufigen Personal-Ausweis beantragen.\nDen vorläufigen Personal-Ausweis bekommen Sie beim Bürger-Büro.\nFür den vorläufigen Personal-Ausweis brauchen wir1 bio-metrisches Pass-Foto.\nDer vorläufige Personal-Ausweis gilt nur 3 Monate.\nDeshalb beantragen Sie besser auch noch einen richtigen Personal-Ausweis.\nDer vorläufige Personal-Ausweis kostet 10 Euro.;;
Sollten Sie sehbeeinträchtigt sein, können Sie für Ihren Personalausweis einen transparenten Aufkleber mit den Braille-Zeichen 'ad' (für Ausweisdokument) bekommen. Sie können den Aufkleber bei uns bestellen, wenn Sie Ihren Personalausweis beantragen oder abholen. Den Braille-Aufkleber erhalten Sie jederzeit auch nachträglich. Rufen Sie dazu beim Bürgerbüro-Servicetelefon unter 089/233-96000 an oder schreiben Sie eine E-Mail an buergerbuero.kvr@muenchen.de\n\nBesonders beeinträchtigte Personen können unter bestimmten Voraussetzungen von der allgemeinen Ausweispflicht befreit werden.;Sie müssen den Personal-Ausweis im Bürger-Büro beantragen.\nSie müssen dafür selbst in ein Bürger-Büro gehen.\nEs gibt in München 6 Bürger-Büros.\nSie können sich eines aussuchen.\nDas Bürger-Büro braucht Ihre Unterschrift.\nSie brauchen vorher einen Termin im Bürger-Büro.\nKönnen Sie nicht gut lesen oder schreiben?\nDann hilft Ihnen ein Mitarbeiter\nvom Bürger-Büro bei dem Antrag.\nFür einen Personal-Ausweis werden Ihre Finger-Abdrücke gespeichert.\nSonst bekommen Sie keinen Personal-Ausweis.\n\nEs gibt in München 6 Bürger-Büros.\n\nInfos zu Adressen und Öffnungs-Zeiten\n\nInfos zur Termin-Vereinbarung\n\nWas müssen Sie mitbringen?\n\nSie müssen diese Dinge mitbringen:\n\nEinen anderen Ausweis.\nZum Beispiel:\nIhren alten Personal-Ausweis.\nWenn Sie einen haben.\nOder Ihren Reise-Pass.\nWenn Sie einen haben.\nWenn Sie keinen Ausweis oder Pass haben müssen Sie Ihre Geburts-Urkunde mitbringen.\nSie müssen ein aktuelles Foto mitbringen.\nDas heißt:\nDas Foto muss neu sein.\nDas nennt man Pass-Bild.\nDas Foto muss bio-metrisch sein.\nBio-metrisch heißt:\nDie Person ist gut zu erkennen.\nDas Gesicht ist gut zu sehen.\nDer Kopf ist gerade.\nDie Augen sind offen.\nDer Mund ist geschlossen.\nDer Hintergrund ist einfarbig.\nGehen Sie am besten zu einem Fotografen.\nSagen Sie ihm:\nIch brauche ein Foto für den Personal-Ausweis.\n\nSie müssen uns das sagen:\n\nIhre Körper-Größe.\nIhre Augen-Farbe.\n\nSie wollen das erste Mal einen Personal-Ausweis?\n\nUnd Sie haben auch keinen Reise-Pass?\nDann müssen Sie noch eine Person als Zeugen mitbringen.\nAm besten Ihre Mutter oder Ihren Vater.\nOder einen anderen Verwandten.\nDie Person muss Sie schon lange kennen.\nDie Person muss uns Ihren Namen sagen können.\nDie Person muss uns auch Ihr Geburts-Datum sagen können.;;
Ab dem 16. Lebensjahr, können Sie den Antrag ohne Zustimmung von Sorgeberechtigten stellen.\nWird erstmals ein Ausweisdokument mit Lichtbild beantragt, muss ein Elternteil mit vorsprechen. Das ist auch notwendig, wenn das Aussehen des Kindes vom Foto im bisherigen Ausweisdokument stark abweicht.;Ihr Kind ist unter 16 Jahre alt?\nDann braucht Ihr Kind einen Kinder-Personal-Ausweis.\nSie müssen den Kinder-Personal-Ausweis im Bürger-Büro beantragen.\nSie müssen das mit Ihrem Kind zusammen machen.;;
Voraussetzungen\n\nSie müssen in jedem Fall zur Beantragung persönlich vorsprechen. Sie können den Personalausweis grundsätzlich nur bei der Ausweisbehörde der Hauptwohnung beantragen.\n\nDie Ausweisbehörde muss sowohl die Antragsberechtigung wie auch die Echtheit der Unterschrift prüfen. Bitte legen Sie entsprechende Ausweisdokumente (Personalausweis, Reisepass) vor.;Sie wohnen in München?\nDann bekommen Sie den Personal-Ausweis im Bürger-Büro.\nSie müssen den Personal-Ausweis dort beantragen.\nSie müssen dafür selbst in ein Bürger-Büro gehen.\nEs gibt in München 6 Bürger-Büros.\nSie können sich eines aussuchen.\nDas Bürger-Büro braucht Ihre Unterschrift.\nSie brauchen vorher einen Termin im Bürger-Büro.\nKönnen Sie nicht gut lesen oder schreiben?\nDann hilft Ihnen ein Mitarbeiter\nvom Bürger-Büro bei dem Antrag.\nFür einen Personal-Ausweis werden Ihre Finger-Abdrücke gespeichert.\nSonst bekommen Sie keinen Personal-Ausweis.\n\nEs gibt in München 6 Bürger-Büros.\n\nInfos zu Adressen und Öffnungs-Zeiten\n\nInfos zur Termin-Vereinbarung\n\nWas müssen Sie mitbringen?\n\nSie müssen diese Dinge mitbringen:\n\nEinen anderen Ausweis.\nZum Beispiel:\nIhren alten Personal-Ausweis.\nWenn Sie einen haben.\nOder Ihren Reise-Pass.\nWenn Sie einen haben.\nWenn Sie keinen Ausweis oder Pass haben müssen Sie Ihre Geburts-Urkunde mitbringen.\nSie müssen ein aktuelles Foto mitbringen.\nDas heißt:\nDas Foto muss neu sein.\nDas nennt man Pass-Bild.\nDas Foto muss bio-metrisch sein.\nBio-metrisch heißt:\nDie Person ist gut zu erkennen.\nDas Gesicht ist gut zu sehen.\nDer Kopf ist gerade.\nDie Augen sind offen.\nDer Mund ist geschlossen.\nDer Hintergrund ist einfarbig.\nGehen Sie am besten zu einem Fotografen.\nSagen Sie ihm:\nIch brauche ein Foto für den Personal-Ausweis.\n\nSie müssen uns das sagen:\n\nIhre Körper-Größe.\nIhre Augen-Farbe.\n\nSie wollen das erste Mal einen Personal-Ausweis?\n\nUnd Sie haben auch keinen Reise-Pass?\nDann müssen Sie noch eine Person als Zeugen mitbringen.\nAm besten Ihre Mutter oder Ihren Vater.\nOder einen anderen Verwandten.\nDie Person muss Sie schon lange kennen.\nDie Person muss uns Ihren Namen sagen können.\nDie Person muss uns auch Ihr Geburts-Datum sagen können.;;
Gültigkeit der Personalausweise\n* Für Personen unter 24 Jahren: 6 Jahre\n* Für Personen über 24 Jahren: 10 Jahre\n* vorläufiger Ausweis: maximal 3 Monate\n\nEine Verlängerung ist bei keiner der drei aufgeführten Laufzeiten möglich.;Wie lange ist ein Personal-Ausweis gültig?\n\nSind Sie unter 24 Jahre alt?\nDann ist der Personal-Ausweis 6 Jahre lang gültig.\nDanach brauchen Sie einen neuen Personal-Ausweis.\nSind Sie 24 Jahre alt oder älter?\nDann ist der Personal-Ausweis 10 Jahre lang gültig.\nDanach brauchen Sie einen neuen Personal-Ausweis.\nHaben Sie einen vorläufigen Personal-Ausweis?\nDer vorläufige Personal-Ausweis ist nur 3 Monate lang gültig.\nDeshalb beantragen Sie besser auch einen richtigen Personal-Ausweis .\n\nHilfs-Mittel für Menschen mit einer Seh-Behinderung\n\nFür den Personal-Ausweis gibt es einen Aufkleber mit Braille-Schrift.\nDas wird so ausgesprochen:\nBreil-Schrift.\nEin anderes Wort für Braille-Schrift ist Blinden-Schrift.\nDie Blinden-Schrift fühlt man mit den Fingern.\nAuf dem Aufkleber ist das Braille-Zeichen ad.\nDie Abkürzung ad bedeutet Ausweis-Dokument.\nDer Aufkleber kommt auf die Rück-Seite von dem Personal-Ausweis.\nMit dem Aufkleber kann man den Personal-Ausweis gut erkennen.\nDer Aufkleber ist kostenlos.\nHaben Sie eine Seh-Behinderung und\nwollen den Aufkleber auf Ihrem Personal-Ausweis haben?\nBitte sagen Sie das unseren Mitarbeitern.\nAm besten, wenn Sie den Personal-Ausweis beantragen.\nOder wenn Sie den Personal-Ausweis abholen.;;
Hinweise zur Abholung\n\nSie können den Bearbeitungsstand Ihres Personalausweises online abfragen. Für die Abholung benötigen Sie einen vorab gebuchten Termin.\n\nDie Aushändigung kann an die Antragstellerin oder den Antragsteller oder an eine schriftlich bevollmächtigte Person erfolgen (Vollmacht zum Download erhältlich).;Hinweise zur Abholung\n\nSie können den Bearbeitungs-Stand von Ihrem Personal-Ausweis im Internet nachsehen.\nDafür brauchen Sie Ihre Ausweis-Nummer.\nDie Ausweis-Nummer steht auf Ihrem Abhol-Schein.\nKlicken Sie auf den Link zu der Abfrage von dem Bearbeitungs-Stand.\n\nWie bekommen Sie Ihren neuen Personal-Ausweis?\n\nSie müssen Ihren neuen Personal-Ausweis abholen.\nBitte bringen Sie zum Abholen Ihren alten Personal-Ausweis mit.\nWenn Sie einen haben.\nOder bringen Sie zum Abholen Ihren vorläufigen Personal-Ausweis mit.\nWenn Sie einen haben.\nBitte bringen Sie zum Abholen auch Ihren Abhol-Schein mit.\nKinder und Jugendliche unter 16 Jahren\nkönnen ihren Personal-Ausweis nicht alleine abholen.\nSie müssen von einem Erwachsenen mit Sorge-Recht begleitet werden.\nSorge-Recht heißt:\nDie Person erzieht das Kind oder den Jugendlichen.\nMeistens haben die Eltern das Sorge-Recht.\nOder ein Eltern-Teil.\nDer Erwachsene mit Sorge-Recht kann den Personal-Ausweis auch ohne das Kind abholen.\nDer Erwachsene mit Sorge-Recht braucht keine Vollmacht.\nEine Vollmacht ist eine Erlaubnis.\nAuf jeden Fall brauchen Sie zum Abholen einen Termin.\nLesen Sie unsere\nInformationen zur Termin-Vereinbarung in den Bürger-Büros.\n\nInfos zur Termin-Vereinbarung\n\nSie können den Personal-Ausweis nicht selbst abholen?\n\nDann kann das eine andere Person tun.\nSie müssen der Person vertrauen.\nDie Person muss Ihren alten Personal-Ausweis mitbringen.\nWenn Sie einen haben.Oder die Person muss Ihren vorläufigen Personal-Ausweis mitbringen.\nWenn Sie einen haben.\nDie Person muss Ihren Abhol-Schein mitbringen.\nDie Person muss auch ihren eigenen Personal-Ausweis oder Reise-Pass mitbringen.\nUnd die Person muss eine Erlaubnis mitbringen.\nDas nennt man Vollmacht.\nIn der Vollmacht muss stehen:\nDie Person darf Ihren Personal-Ausweis abholen.\nWir müssen Ihren Personal-Ausweis der richtigen Person mitgeben.\nDas darf nur die Person sein, der Sie das erlauben.\nDeshalb muss diese Person ihren eigenen Personal-Ausweis oder Reise-Pass mitbringen.\nNur so können wir das sicher überprüfen.\nDrucken Sie das Formular Vollmacht aus.\nFüllen Sie es aus.\nUnterschreiben Sie es.Formular Vollmacht\n\n(PDF-Datei)Achtung: Das Formular ist in schwerer Sprache\nAuf jeden Fall brauchen Sie zum Abholen einen Termin.\nLesen Sie unsere\nInformationen zur Termin-Vereinbarung in den Bürger-Büros.\n\nInfos zur Termin-Vereinbarung;;
Benötigte Unterlagen\n* Ausweisdokument (Personalausweis, Reisepass, Kinderreisepass - soweit vorhanden, bei Erstbeantragung Geburtsurkunde im Original, gegebenenfalls Ausweisdokumente der Person, die zur Identitätsbestätigung mit vorspricht)\n* aktuelles biometrisches Passbild\n* für Personen unter 16 Jahren: Personalausweis oder Reisepass aller sorgeberechtigten Personen\n* falls erforderlich: Zustimmungserklärung des abwesenden Elternteils (zum Download erhältlich)\n* die Gebühren sind bei Antragstellung vollständig zu entrichten;Sie wohnen in München?\nDann bekommen Sie den Personal-Ausweis im Bürger-Büro.\nSie müssen den Personal-Ausweis dort beantragen.\nSie müssen dafür selbst in ein Bürger-Büro gehen.\nEs gibt in München 6 Bürger-Büros.\nSie können sich eines aussuchen.\nDas Bürger-Büro braucht Ihre Unterschrift.\nSie brauchen vorher einen Termin im Bürger-Büro.\nKönnen Sie nicht gut lesen oder schreiben?\nDann hilft Ihnen ein Mitarbeiter\nvom Bürger-Büro bei dem Antrag.\nFür einen Personal-Ausweis werden Ihre Finger-Abdrücke gespeichert.\nSonst bekommen Sie keinen Personal-Ausweis.\n\nEs gibt in München 6 Bürger-Büros.\n\nInfos zu Adressen und Öffnungs-Zeiten\n\nInfos zur Termin-Vereinbarung\n\nWas müssen Sie mitbringen?\n\nSie müssen diese Dinge mitbringen:\n\nEinen anderen Ausweis.\nZum Beispiel:\nIhren alten Personal-Ausweis.\nWenn Sie einen haben.\nOder Ihren Reise-Pass.\nWenn Sie einen haben.\nWenn Sie keinen Ausweis oder Pass haben müssen Sie Ihre Geburts-Urkunde mitbringen.\nSie müssen ein aktuelles Foto mitbringen.\nDas heißt:\nDas Foto muss neu sein.\nDas nennt man Pass-Bild.\nDas Foto muss bio-metrisch sein.\nBio-metrisch heißt:\nDie Person ist gut zu erkennen.\nDas Gesicht ist gut zu sehen.\nDer Kopf ist gerade.\nDie Augen sind offen.\nDer Mund ist geschlossen.\nDer Hintergrund ist einfarbig.\nGehen Sie am besten zu einem Fotografen.\nSagen Sie ihm:\nIch brauche ein Foto für den Personal-Ausweis.\n\nSie müssen uns das sagen:\n\nIhre Körper-Größe.\nIhre Augen-Farbe.\n\nSie wollen das erste Mal einen Personal-Ausweis?\n\nUnd Sie haben auch keinen Reise-Pass?\nDann müssen Sie noch eine Person als Zeugen mitbringen.\nAm besten Ihre Mutter oder Ihren Vater.\nOder einen anderen Verwandten.\nDie Person muss Sie schon lange kennen.\nDie Person muss uns Ihren Namen sagen können.\nDie Person muss uns auch Ihr Geburts-Datum sagen können.\n\nWas kostet der Personal-Ausweis?\n\nSind Sie unter 24 Jahre alt?\nDann kostet der Personal-Ausweis 22,80 Euro.\nSind Sie 24 Jahre alt oder älter?\nDann kostet der Personal-Ausweis 37 Euro.\n\nWie können Sie den Personal-Ausweis bezahlen?\n\nSie müssen den Personal-Ausweis im Bürger-Büro bezahlen.\nWenn Sie den Antrag stellen.\nSie können mit Bar-Geld bezahlen.\nDas heißt:\nSie können mit Geld-Scheinen und Münzen bezahlen.\nSie können auch mit Ihrer Bank-Karte bezahlen.\nDiese Karte haben Sie bei der Bank für Ihr Konto bekommen.\nSie können damit ohne Bar-Geld bezahlen.\n\nSie wollen einen Personal-Ausweis für Ihr Kind?\n\nFür Kinder unter 16 Jahren müssen die Eltern\nden Personal-Ausweis beantragen.\nSie müssen den Personal-Ausweis im Bürger-Büro beantragen.\nSie brauchen vorher einen Termin im Bürger-Büro.\nDas Bürger-Büro hilft Ihnen bei dem Antrag.\nBeide Eltern müssen den Antrag unterschreiben.\nBeide Eltern müssen ihren Personal-Ausweis zeigen.\nOder ihren Reise-Pass.\nUnd bei dem Antrag muss Ihr Kind dabei sein.\nWenn nur ein Eltern-Teil mit dem Kind zu uns kommt,\nmuss der Eltern-Teil uns das zeigen:\n\nseinen eigenen Personal-Ausweis oder Reise-Pass\neine Kopie vom Ausweis von dem anderen Eltern-Teil\neine Zustimmungs-Erklärung von dem anderen Eltern-Teil\nBevor Sie zu uns kommen:\nDrucken Sie das Formular Zustimmungs-Erklärung aus.\nFüllen Sie es aus.\nDer andere Eltern-Teil muss unterschreiben.Formular Zustimmung-Erklärung\n\n(PDF-Datei)Achtung: Das Formular ist in schwerer Sprache.;;
Hinweise zur Abholung\n\nSie können den Bearbeitungsstand Ihres Personalausweises online abfragen. Für die Abholung benötigen Sie einen vorab gebuchten Termin.\n\nDie Aushändigung kann an die Antragstellerin oder den Antragsteller oder an eine schriftlich bevollmächtigte Person erfolgen (Vollmacht zum Download erhältlich).;Hinweise zur Abholung\n\nSie können den Bearbeitungs-Stand von Ihrem Personal-Ausweis im Internet nachsehen.\nDafür brauchen Sie Ihre Ausweis-Nummer.\nDie Ausweis-Nummer steht auf Ihrem Abhol-Schein.\nKlicken Sie auf den Link zu der Abfrage von dem Bearbeitungs-Stand.\n\nWie bekommen Sie Ihren neuen Personal-Ausweis?\n\nSie müssen Ihren neuen Personal-Ausweis abholen.\nBitte bringen Sie zum Abholen Ihren alten Personal-Ausweis mit.\nWenn Sie einen haben.\nOder bringen Sie zum Abholen Ihren vorläufigen Personal-Ausweis mit.\nWenn Sie einen haben.\nBitte bringen Sie zum Abholen auch Ihren Abhol-Schein mit.\nKinder und Jugendliche unter 16 Jahren\nkönnen ihren Personal-Ausweis nicht alleine abholen.\nSie müssen von einem Erwachsenen mit Sorge-Recht begleitet werden.\nSorge-Recht heißt:\nDie Person erzieht das Kind oder den Jugendlichen.\nMeistens haben die Eltern das Sorge-Recht.\nOder ein Eltern-Teil.\nDer Erwachsene mit Sorge-Recht kann den Personal-Ausweis auch ohne das Kind abholen.\nDer Erwachsene mit Sorge-Recht braucht keine Vollmacht.\nEine Vollmacht ist eine Erlaubnis.\nAuf jeden Fall brauchen Sie zum Abholen einen Termin.\nLesen Sie unsere\nInformationen zur Termin-Vereinbarung in den Bürger-Büros.\n\nInfos zur Termin-Vereinbarung\n\nSie können den Personal-Ausweis nicht selbst abholen?\n\nDann kann das eine andere Person tun.\nSie müssen der Person vertrauen.\nDie Person muss Ihren alten Personal-Ausweis mitbringen.\nWenn Sie einen haben.\nOder die Person muss Ihren vorläufigen Personal-Ausweis mitbringen.\nWenn Sie einen haben.\nDie Person muss Ihren Abhol-Schein mitbringen.\nDie Person muss auch ihren eigenen Personal-Ausweis oder Reise-Pass mitbringen.\nUnd die Person muss eine Erlaubnis mitbringen.\nDas nennt man Vollmacht.\nIn der Vollmacht muss stehen:\nDie Person darf Ihren Personal-Ausweis abholen.\nWir müssen Ihren Personal-Ausweis der richtigen Person mitgeben.\nDas darf nur die Person sein, der Sie das erlauben.\nDeshalb muss diese Person ihren eigenen Personal-Ausweis oder Reise-Pass mitbringen.\nNur so können wir das sicher überprüfen.\nDrucken Sie das Formular Vollmacht aus.\nFüllen Sie es aus.\nUnterschreiben Sie es.Formular Vollmacht\n\n(PDF-Datei)Achtung: Das Formular ist in schwerer Sprache\nAuf jeden Fall brauchen Sie zum Abholen einen Termin.\nLesen Sie unsere\nInformationen zur Termin-Vereinbarung in den Bürger-Büros.\n\nInfos zur Termin-Vereinbarung;;
Gebührenrahmen\n* unter 24 Jahren: 22,80 Euro\n* über 24 Jahren: 37 Euro;Ihr Kind braucht einen Kinder-Reise-Pass?\nDann müssen Sie mit Ihrem Kind\nin ein Bürger-Büro gehen.\nSie müssen das vorher mit dem Bürger-Büro besprechen.\nSie müssen den Kinder-Reise-Pass dort beantragen.\nBeide Eltern müssen den Antrag unterschreiben.\nIst Ihr Kind 10 Jahre alt oder älter?\nDann muss Ihr Kind den Kinder-Reise-Pass selber unterschreiben.\nIhr Kind wohnt in München?\nIhr Kind ist Deutscher oder Deutsche?\nDann bekommen Sie den Kinder-Reise-Pass im Bürger-Büro.\nSie müssen zusammen mit Ihrem Kind in ein Bürger-Büro gehen.\nSie müssen das vorher mit dem Bürger-Büro besprechen.;;
